time,velX_d,velX,velY_d,velY,z_d,z,velYaw_d,velYaw
261.16,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000015
261.17,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000015
261.18,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000015
261.18,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000015
261.19,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000015
261.20,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000015
261.21,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000015
261.21,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000015
261.22,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000015
261.23,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000015
261.24,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000015
261.25,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000015
261.25,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000015
261.26,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000015
261.27,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000015
261.28,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000015
261.29,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000015
261.30,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000015
261.31,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000015
261.32,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000015
261.33,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000015
261.34,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000015
261.35,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000015
261.36,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000015
261.37,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000015
261.38,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000015
261.39,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000015
261.40,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000015
261.41,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000015
261.42,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000015
261.42,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000015
261.43,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000015
261.44,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000015
261.45,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000015
261.46,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000015
261.46,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000015
261.47,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000015
261.48,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000015
261.48,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.49,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.50,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.51,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.51,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.52,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.53,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.54,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.55,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.56,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.57,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.58,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.59,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.60,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.61,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.62,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.63,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.64,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.65,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.66,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.67,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.67,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.68,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.69,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.70,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.71,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.72,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.72,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.73,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.74,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.75,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.75,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.76,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.77,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.77,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.78,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.79,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.80,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.81,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.82,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.83,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.84,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.85,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.86,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.87,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.88,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.89,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.90,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.91,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.92,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.93,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.94,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.95,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.95,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.96,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.97,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.98,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.99,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
261.99,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.00,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.01,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.02,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.02,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.03,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.04,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.05,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.05,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.06,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.07,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.08,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.09,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.10,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.10,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.11,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.12,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.13,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.14,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.15,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.16,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.17,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.18,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.19,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.20,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.21,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.22,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.23,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.24,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.25,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.26,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.27,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.27,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.28,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.29,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.29,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.30,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.31,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.32,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.32,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.33,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.34,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.35,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.35,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.36,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.37,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.38,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.39,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.40,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.41,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.42,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.43,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.44,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.45,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.46,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.47,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.48,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.49,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.50,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.51,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.52,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.52,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.53,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.54,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.55,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.56,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.56,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.57,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.58,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.59,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.59,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.60,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.61,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.62,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.62,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.63,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.64,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.65,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.66,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.67,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.68,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.69,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.69,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.70,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.71,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.73,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000014
262.74,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
262.75,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
262.75,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
262.76,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
262.77,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
262.78,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
262.79,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
262.80,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
262.81,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
262.82,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
262.83,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
262.83,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
262.84,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
262.85,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
262.86,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
262.86,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
262.87,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
262.88,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
262.88,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
262.89,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
262.90,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
262.91,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
262.92,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
262.93,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
262.94,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
262.94,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
262.95,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
262.96,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
262.97,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
262.98,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
262.99,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
263.00,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
263.01,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
263.02,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
263.03,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
263.04,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
263.05,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
263.06,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
263.07,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
263.08,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
263.09,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
263.10,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
263.11,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
263.11,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
263.12,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
263.13,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
263.14,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
263.14,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
263.15,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
263.16,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
263.17,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
263.17,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
263.18,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
263.19,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
263.20,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
263.21,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
263.21,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
263.22,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
263.23,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
263.24,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
263.25,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
263.26,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
263.27,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
263.28,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
263.29,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
263.30,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
263.31,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
263.32,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
263.33,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
263.34,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
263.35,0.000000,-0.000000,0.000000,0.000001,3.397174,3.037333,0.000000,-0.000013
